UDISE Code,School Name,District,Block,State,Management,Category,PIN Code
"24190403812","BHARGAVI GUJ VIDHYALAYA","VADODARA","KARJAN","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","391240"
"24191002701","SANDHA PRI.SCH.","VADODARA","SANDHA","Gujarat","Local body","Primary","391110"
"24190403814","SHRI HARIKRUPA ASHRAM SHALA","VADODARA","KARJAN","Gujarat","Social welfare Department","Primary with Upper Primary","391240"
"24190200802","AMBAV PRI. SCH.","VADODARA","AMBAV","Gujarat","Local body","Primary","391107"
"24190200701","AASODRA PRIMARY SCHOOL","VADODARA","ASODARA","Gujarat","Local body","Primary","391110"
"24190206901","NAGDOL PRIMARY SCHOOL","VADODARA","NAGDOL","Gujarat","Local body","Primary","391120"
"24190403803","JALARAM NAGAR PRI. SCH.","VADODARA","KARJAN","Gujarat","Local body","Primary with Upper Primary","391240"
"24190402401","GANDHARA PRI. SCH.","VADODARA","GANDHARA","Gujarat","Local body","Primary with Upper Primary","391210"
"24190403817","ARYABHUMI VIDHYALAYA","VADODARA","KARJAN","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","391240"
"24190209201","SHIROLA PRIMARY SCHOOL","VADODARA","SHIROLA","Gujarat","Local body","Primary with Upper Primary","391120"
"24190402501","GANPAT PURA PRI. SCH.","VADODARA","GANPAT PURA","Gujarat","Local body","Primary with Upper Primary","391210"
"24190404201","KHANDHA PRI. SCH.","VADODARA","KHANDHA","Gujarat","Local body","Primary with Upper Primary","391240"
"24190209101","SHANKARPURA PRIMARY SCHOOL","VADODARA","SHANKAR PURA","Gujarat","Local body","Primary","391105"
"24190204802","SHREE NAVCHETAN VIDYALAYA","VADODARA","KARMAL","Gujarat","Government Aided","Secondary Only","391210"
"24190204801","KARMAL PRIMARY SCHOOL","VADODARA","KARMAL","Gujarat","Local body","Primary with Upper Primary","391210"
"24190401501","CHORBHUJ PRI. SCH.","VADODARA","CHORBHUJ","Gujarat","Local body","Primary with Upper Primary","391240"
"24190202401","CHANVADA PRIMARY SCHOOL","VADODARA","CHANVADA","Gujarat","Local body","Primary with Upper Primary","391110"
"24190200501","AARANIYA PRIMARY SCHOOL","VADODARA","ARANIYA","Gujarat","Local body","Primary","391110"
"24190403501","KANBHA PRI. SCH.","VADODARA","KANBHA","Gujarat","Local body","Primary with Upper Primary","391244"
"24190212401","JIYATALAVADI PRI. SCHOOL","VADODARA","JIYATALAVADI","Gujarat","Local body","Primary","391220"
"24190211901","PISAI PRI. SCH.","VADODARA","PISAI","Gujarat","Local body","Primary with Upper Primary","391110"
"24190706901","NAVA NENDRA PRIMARY SCHOOL","VADODARA","NAVA NENDRA","Gujarat","Local body","Primary","391430"
"24190201902","SHREE VINAY VIDYA MANDIR","VADODARA","BHILODIYA","Gujarat","Government Aided","Secondary Only","391110"
"24190200601","ASGOL PRIMARY SCHOOL","VADODARA","ASDOL","Gujarat","Local body","Primary","391110"
"24190403906","DHYAN VIDYALAYA ENG","VADODARA","KARJAN","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391240"
"24190711302","JUNANEDARA PRIMARY SCH","VADODARA","VANCHHRA","Gujarat","Local body","Primary","391430"
"24190210404","SMT. S.S.PATEL SARVJANIK HIGH SCHOOL","VADODARA","VADAJ","Gujarat","Government Aided","Secondary Only","391105"
"24190404203","UDAN PUBLIC SCHOOL","VADODARA","KHANDHA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391240"
"24190404202","ACADEMIC HEIGHTS PUBLIC SCHOOL","VADODARA","KHANDHA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391240"
"24190207701","PARA PRIMARY SCHOOL","VADODARA","PARA","Gujarat","Local body","Primary","391110"
"24190709501","SOKHADA RAGHU PRIMARY SCHOOL","VADODARA","SOKHADA RAGHU","Gujarat","Local body","Primary with Upper Primary","391240"
"24190408901","UMAJ PRI. SCH.","VADODARA","UMAJ","Gujarat","Local body","Primary with Upper Primary","391240"
"24190210401","VADAJ PRIMARY SCHOOL","VADODARA","VADAJ","Gujarat","Local body","Primary with Upper Primary","391105"
"24190404801","KURAI PRI. SCH.","VADODARA","KURAI","Gujarat","Local body","Primary with Upper Primary","391240"
"24190201901","BHILODIYA PRIMARY SCHOOL","VADODARA","BHILODIYA","Gujarat","Local body","Primary with Upper Primary","391110"
"24190403604","SHREE SWAMINARAYAN GURUKUL","VADODARA","KANDARI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391210"
"24190403605","MANAV KENDRA GYAN MANDIR SCH.","VADODARA","KANDARI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391210"
"24190402702","SMT.N.R.PATEL SARVAJANIK VIDYALAYA","VADODARA","HANDOD","Gujarat","Government Aided","Secondary with Higher Secondary","391240"
"24190403601","KANDARI PRI. SCH.","VADODARA","KANDARI","Gujarat","Local body","Primary","391210"
"24190711303","SHREE VANACHHARA VIDHYA MANDIR","VADODARA","VANCHHRA","Gujarat","Government Aided","Secondary Only","391430"
"24190711301","VANCHHRA PRIMARY SCHOOL","VADODARA","VANCHHRA","Gujarat","Local body","Primary with Upper Primary","391430"
"24190403823","CHINMAY INTERNATIONAL SCHOOL GUJ","VADODARA","ANASTU","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","391240"
"24190403824","CHINMAY INTERNATIONAL SCHOOL ENG","VADODARA","ANASTU","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391240"
"24190702201","DANOLI PRIMARY SCHOOL","VADODARA","DANOLI","Gujarat","Local body","Primary with Upper Primary","391421"
"24190210402","VADAJ - 1 N.V. SCH.","VADODARA","VADAJ","Gujarat","Local body","Primary","391105"
"24190402701","HANDOD PRI. SCH.","VADODARA","HANDOD","Gujarat","Local body","Primary with Upper Primary","391240"
"24190711401","VASNA REF PRIMARY SCHOOL","VADODARA","VASNA REF","Gujarat","Local body","Primary","391430"
"24190403606","PATEL J.K. SARV. HIGH. SCHL","VADODARA","KANDARI","Gujarat","Government Aided","Secondary with Higher Secondary","391210"
"24190403607","SHRI VIDHYAVIHAR PRI.SCHOOL","VADODARA","KANDARI","Gujarat","Private Unaided (Recognized)","Primary","391210"
"24190403603","SMT K T PATEL SARV.PRI.VIDHYAMANDIR","VADODARA","KANDARI","Gujarat","Government Aided","Upper Primary only","391210"
"24190403602","KANDARI (GOUCHAR) PRI. SCHOOL","VADODARA","KANDARI","Gujarat","Local body","Primary","391210"
"24190205002","KAYA VAROHAN KANYA PRI.SCH.","VADODARA","KAYA VAROHAN","Gujarat","Local body","Primary with Upper Primary","391220"
"24190202803","SITPUR PRIMARY SCHOOL","VADODARA","DHARAM PURI","Gujarat","Local body","Primary with Upper Primary","391110"
"24190205007","SHREE N. H. PATEL KANYA VIDHYALAY","VADODARA","KAYA VAROHAN","Gujarat","Government Aided","Secondary Only","391220"
"24190402001","DHANORA PRI. SCH.","VADODARA","DHANORA","Gujarat","Local body","Primary","396001"
"24190205004","LAKULISH VIDHYA MANDIR","VADODARA","KAYA VAROHAN","Gujarat","Government Aided","Upper Primary only","391220"
"24190205009","SHREE LAKULISH VIDHYAMANDIR SEC & HIGH SEC SCHOOL","VADODARA","KAYA VAROHAN","Gujarat","Government Aided","Secondary with Higher Secondary","391220"
"24190209404","SHREE SARSWATI VIDYAMANDIR","VADODARA","SITPUR","Gujarat","Government Aided","Secondary Only","391110"
"24190205006","DEVI ANSUYA VIDHAYALAY","VADODARA","KAYA VAROHAN","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391220"
"24190205001","KAYA VAROHAN KUMAR PRI.SCH.","VADODARA","KAYA VAROHAN","Gujarat","Local body","Primary with Upper Primary","391220"
"24190209601","SULTANPURA PRIMARY SCHOOL","VADODARA","SULTANPURA","Gujarat","Local body","Primary","391210"
"24190205005","SHREE SARSVATI PRIMARY SCH.","VADODARA","KAYA VAROHAN","Gujarat","Private Unaided (Recognized)","Primary","391220"
"24190206004","MANDALA  BINANUDANIT PRI.SCH.","VADODARA","MANDALA","Gujarat","Private Unaided (Recognized)","Primary","391210"
"24190207001","NANA FOFALIYA PRIMARY SCHOOL","VADODARA","NANA FOFALIYA","Gujarat","Local body","Primary","391210"
"24190202901","DHARMAPURA PRIMARY SCHOOL","VADODARA","DHARMAPURA","Gujarat","Local body","Primary","391110"
"24190207901","PARIKHA PRIMARY SCHOOL","VADODARA","PARIKHA","Gujarat","Local body","Primary","391210"
"24190204401","KANAYADA PRIMARY SCHOOL","VADODARA","KANAYADA","Gujarat","Local body","Primary with Upper Primary","391111"
"24190202807","NAVI MANGROL N.V PRIMARY SCH","VADODARA","DHARAM PURI","Gujarat","Local body","Primary","391110"
"24190400201","ABHRA PRI. SCH.","VADODARA","ABHRA","Gujarat","Local body","Primary with Upper Primary","391240"
"24190400202","ABHRAPURA PRI. SCH.","VADODARA","ABHRA","Gujarat","Local body","Primary","391240"
"24190202806","NAVI MANGROL PRIMARY SCHOOL","VADODARA","DHARAM PURI","Gujarat","Local body","Primary","391110"
"24190210403","VADAJ - 2 N.V. SCH.","VADODARA","VADAJ","Gujarat","Local body","Primary","391110"
"24190208805","SHREE HATKESHWAR VIDYALAYA","VADODARA","SATHOD","Gujarat","Government Aided","Secondary Only","391110"
"24190206002","MANDALA KANYA PRI.SCH.","VADODARA","MANDALA","Gujarat","Local body","Primary with Upper Primary","391210"
"24190206003","MANDALA HIGH SCH (UPPER PRI.SCH)","VADODARA","MANDALA","Gujarat","Government Aided","Upper Primary only","391210"
"24190206005","MANDALA SEC & HIGHER SEC. SCH","VADODARA","MANDALA","Gujarat","Government Aided","Secondary with Higher Secondary","391210"
"24190208804","SATHOD NARMADA VASAHAT 2 SCH","VADODARA","SATHOD","Gujarat","Local body","Primary","391111"
"24190205010","UNIVERSAL PUBLIC SCHOOL","VADODARA","KAYA VAROHAN","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391220"
"24190400301","ANASTU PRI. SCH.","VADODARA","ANASTU","Gujarat","Local body","Primary with Upper Primary","391240"
"24190704901","KOTNA PRIMARY SCHOOL","VADODARA","KOTNA","Gujarat","Local body","Primary with Upper Primary","391240"
"24190409401","VIRJAI PRI. SCH.","VADODARA","VIRJAI","Gujarat","Local body","Primary with Upper Primary","391240"
"24190206001","MANDALA KUMAR PRI.SCH.","VADODARA","MANDALA","Gujarat","Local body","Primary with Upper Primary","391210"
"24190706108","SHAPLA.GUJ.PRA.SHADA","VADODARA","MASAR","Gujarat","Local body","Primary","391421"
"24190205008","SHREE HAIDIYAKHANDI SANSKRIT MAHA VIDYALAY","VADODARA","KAYA VAROHAN","Gujarat","Government Aided","Secondary with Higher Secondary","391220"
"24190208801","SATHOD PRIMARY SCHOOL","VADODARA","SATHOD","Gujarat","Local body","Primary with Upper Primary","391111"
"24190208802","SATHOD NARMADA VASAHAT -1SCH","VADODARA","SATHOD","Gujarat","Local body","Primary","391111"
"24190203301","GAMDI PRIMARY SCHOOL","VADODARA","GAMADI","Gujarat","Local body","Primary with Upper Primary","391111"
"24190405501","MANGLEJ PRI. SCH.","VADODARA","MANGLEJ","Gujarat","Local body","Primary","391210"
"24190202805","JUNI MANGROL PRIMARY SCHOOL","VADODARA","DHARAM PURI","Gujarat","Local body","Primary","391110"
"24190208807","SANKALP VIDHAYALAY","VADODARA","SATHOD","Gujarat","Private Unaided (Recognized)","Primary","391111"
"24190202645","FAITH PUBLIC SCHOOL","VADODARA","DABHOI(NAGAR)","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391110"
"24190701101","BHANPUR PRIMARY SCHOOL","VADODARA","BHANPUR","Gujarat","Local body","Primary","391440"
"24190208201","PUNIYAD PRIMARY SCHOOL","VADODARA","PUNIYAD","Gujarat","Local body","Primary with Upper Primary","391210"
"24190404301","KHERDA PRI. SCH.","VADODARA","KHERDA","Gujarat","Local body","Primary with Upper Primary","391240"
"24190205501","KUNVAR PURA PRIMARY SCHOOL","VADODARA","KUNVARPURA","Gujarat","Local body","Primary","391220"
"24190202804","SITPUR N.V PRIMARY SCHOOL","VADODARA","DHARAM PURI","Gujarat","Local body","Primary","391110"
"24190202801","DHARAM PURI PRIMARY SCHOOL","VADODARA","DHARAM PURI","Gujarat","Local body","Primary with Upper Primary","391110"
"24190709101","SHAHERA PRIMARY SCHOOL","VADODARA","SHAHERA","Gujarat","Local body","Primary","391440"
"24190206703","SHREE B.R.PATEL SARVAJANIK HIGH SCHOOL","VADODARA","MOTA HABI PURA","Gujarat","Government Aided","Secondary Only","391110"
"24190400901","BAMAN GAM PRI. SCH.","VADODARA","BAMAN GAM","Gujarat","Local body","Primary with Upper Primary","391210"
"24190205101","KHANPURA PRIMARY SCHOOL","VADODARA","KHANPUR","Gujarat","Local body","Primary","391220"
"24190405801","MANPUR PRI. SCH.","VADODARA","MANPUR","Gujarat","Local body","Primary with Upper Primary","391240"
"24190206301","MENPURA PRIMARY SCHOOL","VADODARA","MENPURA","Gujarat","Local body","Primary","391220"
"24190206701","MOTA HABI PURA PRIMARY SCHOOL","VADODARA","MOTA HABI PURA","Gujarat","Local body","Primary with Upper Primary","391111"
"24190407601","SAMBHOI PRI. SCH.","VADODARA","SAMBHOI","Gujarat","Local body","Primary with Upper Primary","391240"
"24190706102","SHREE MMPSS HIGHSCHOOL MASARROAD","VADODARA","MASAR","Gujarat","Government Aided","Secondary with Higher Secondary","391421"
"24190205201","KOTHARA PRIMARY SCHOOL","VADODARA","KOTHARA","Gujarat","Local body","Primary","391210"
"24190208803","SHINOR ROAD N.V. SCH.","VADODARA","SATHOD","Gujarat","Local body","Primary","391110"
"24190205011","DEVI ANSUYA VIDHYALAY ENGLISH MEDIUM","VADODARA","KAYA VAROHAN","Gujarat","Private Unaided (Recognized)","Primary","391220"
"24190704301","KANZAT KUMAR PRIMARY SCHOOL","VADODARA","KANZAT","Gujarat","Local body","Primary with Upper Primary","391421"
"24190704302","KANZAT KANYA PRIMARY SCH.","VADODARA","KANZAT","Gujarat","Local body","Primary with Upper Primary","391421"
"24190210001","THAR VASA PRIMARY SCHOOL","VADODARA","THAR VASA","Gujarat","Local body","Primary","391110"
"24190202802","DHARAM PURI VASAHAT PRI.SCH.","VADODARA","DHARAM PURI","Gujarat","Local body","Primary","391110"
"24190202615","GAMDI N.V. PRI.SCH","VADODARA","DABHOI(NAGAR)","Gujarat","Local body","Primary","391111"
"24190206705","NOBLE PUBLIC SCHOOL (ENGLISH MEDIUM)","VADODARA","MOTA HABI PURA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary",""
"24190206704","NOBLE PUBLIC SCHOOL (GUJARATI MEDIUM)","VADODARA","MOTA HABI PURA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391110"
"24190408801","SURVADA PRI. SCH.","VADODARA","SURVADA","Gujarat","Local body","Primary with Upper Primary","391240"
"24190206702","MOTAHABIPURA N.V. PRI. SCHOOL","VADODARA","MOTA HABI PURA","Gujarat","Local body","Primary","391110"
"24190709201","SHANPUR PRIMARY SCHOOL","VADODARA","SHANPUR","Gujarat","Local body","Primary with Upper Primary","391430"
"24191112001","SARAR PRI.SCH.","VADODARA","SARAR","Gujarat","Local body","Primary with Upper Primary","391241"
"24190704801","KOTHVADA PRIMARY SCHOOL","VADODARA","KOTHWADA","Gujarat","Local body","Primary","391445"
"24190201501","BARIPURA PRIMARY SCHOOL","VADODARA","BARIPURA","Gujarat","Local body","Primary","391210"
"24190402801","HARSUNDA PRI. SCH.","VADODARA","HARSUNDA","Gujarat","Local body","Primary","391240"
"24190201502","BARIPURA NARMADA VASAHAT SCH","VADODARA","BARIPURA","Gujarat","Local body","Primary","391210"
"24190202502","KOTHARA NV PRIMARY SCHOOL","VADODARA","CHHATRAL","Gujarat","Local body","Primary","391210"
"24190211401","VAKHATPURA P. SCHOOL","VADODARA","VAKHATPURA","Gujarat","Local body","Primary","391210"
"24190406901","PINGAL VADA PRI. SCH.","VADODARA","PINGALVADA","Gujarat","Local body","Primary with Upper Primary","391240"
"24190204703","KARANET PRI SCH","VADODARA","KARANET","Gujarat","Local body","Primary with Upper Primary","391110"
"24191106701","KASHIPURA PRI.SCH.","VADODARA","KASHIPURA","Gujarat","Local body","Primary","391220"
"24190706112","SHREE M.M.P.S. SARVAJANIK HIGH SCHOOL (PRATHMIK VIBHAG)","VADODARA","MASAR","Gujarat","Government Aided","Upper Primary only",""
"24190202501","CHHATRAL PRIMARY SCHOOL","VADODARA","CHHATRAL","Gujarat","Local body","Primary with Upper Primary","391210"
"24190209001","SEJPURA PRIMARY SCHOOL","VADODARA","SEJPURA","Gujarat","Local body","Primary","391107"
"24190204701","KARANET NARMADA VASAHAT-2 SCH","VADODARA","KARANET","Gujarat","Local body","Primary","391110"
"24190202648","NAVPAD SARVAJANIK HIGH SCH (SEC & HIGH.SEC)","VADODARA","DABHOI(NAGAR)","Gujarat","Government Aided","Secondary with Higher Secondary","391110"
"24190202649","NAVPAD VIDHYAMANDIR","VADODARA","DABHOI(NAGAR)","Gujarat","Private Unaided (Recognized)","Primary","391110"
"24190710301","THIKARIYA MATH PRIMARY SCHOOL","VADODARA","THIKARIYAMATH","Gujarat","Local body","Primary","391430"
"24190700101","ABHOR PRIMARY SCHOOL","VADODARA","ABHOR","Gujarat","Local body","Primary","391421"
"24190708201","SADAD PRIMARY SCHOOL","VADODARA","SADAD","Gujarat","Local body","Primary","391445"
"24190707601","PINDAPA PRIMARY SCHOOL","VADODARA","PINDAPA","Gujarat","Local body","Primary with Upper Primary","391430"
"24191113901","UNTIYA PRI.SCH.","VADODARA","UNTIYA","Gujarat","Local body","Primary","391240"
"24190708501","SAKARIYA PURA PRIMARY SCHOOL","VADODARA","SAKARIYA PURA","Gujarat","Local body","Primary","391421"
"24190204702","KARANET NARMADA VASAHAT-1 SCH","VADODARA","KARANET","Gujarat","Local body","Primary","391110"
"24190202201","BORIYAD PRIMARY SCHOOL","VADODARA","BORIYAD","Gujarat","Local body","Primary","391110"
"24191111701","SAMSABAD PRI.SCH.","VADODARA","SAMSABAD","Gujarat","Local body","Primary","391220"
"24190206803","K M AMIN ADARSH VIDHYALAYA","VADODARA","NADA","Gujarat","Government Aided","Upper Primary only","391210"
"24190206804","SHREE M.M.AMIN ADRSH VIDYALAYA","VADODARA","NADA","Gujarat","Government Aided","Secondary Only","391210"
"24190202644","NAVPAD INTERNATIONAL SCHOOL ENG MED","VADODARA","DABHOI(NAGAR)","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","391110"
"24190703801","HUSEPUR PRIMARY SCHOOL","VADODARA","HUSEPUR","Gujarat","Local body","Primary","391445"
"24190202701","DANGIKUVA PRIMARY SCHOOL","VADODARA","DANGIKUVA","Gujarat","Local body","Primary","391107"
"24190208806","FAIRYLAND GUJARATI MEDIUM SCHOOL","VADODARA","SATHOD","Gujarat","Private Unaided (Recognized)","Primary","391111"
"24190202006","BHIMPURA (K) PRI. SCH.","VADODARA","BHIMPURA","Gujarat","Local body","Primary with Upper Primary","391110"
"24190206801","NADA PRIMARY SCHOOL","VADODARA","NADA","Gujarat","Local body","Primary","391210"
"24190202631","NAVPAD VIDHYALAYA (PRI & UP.PRI)","VADODARA","DABHOI(NAGAR)","Gujarat","Private Unaided (Recognized)","Upper Primary only","391110"
"24190704201","KANDA PRIMARY SCHOOL","VADODARA","KANDA","Gujarat","Local body","Primary","391430"
"24191104601","GOSINDRA PRI.SCH.","VADODARA","GOSINDRA","Gujarat","Local body","Primary","391240"
"24191103804","FAJALPURA(A) PRI SCH.","VADODARA","ANKHI","Gujarat","Local body","Primary","391243"
"24190202618","M P C DESAI PRIMARY AND SEC ENG MED","VADODARA","DABHOI(NAGAR)","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","391110"
